indice_tiempo,tipo_cambio_bna_vendedor,tipo_cambio_a3500,tipo_cambio_mae,volumen_mae,tipo_cambio_implicito_en_adrs,futuro_rofex_usd1m,interes_abierto_1m,futuro_rofex_usd2m,interes_abierto_2m,futuro_rofex_usd3m,interes_abierto_3m,futuro_rofex_usd4m,interes_abierto_4m,futuro_rofex_usd5m,interes_abierto_5m,futuro_rofex_usd6m,interes_abierto_6m,futuro_rofex_usd_12m,interes_abierto_12m
2013-11-09,,5.9595,5.964,,9.431230610134435,6.057,464519.0,6.217,595312.0,6.376,509651.0,6.527,513865.0,6.6850000000000005,365792.0,6.845,399803.0,,
2013-11-10,,5.9595,5.964,,9.431230610134435,6.057,464519.0,6.217,595312.0,6.376,509651.0,6.527,513865.0,6.6850000000000005,365792.0,6.845,399803.0,,
2013-11-11,,5.9713,5.964,149800.0,9.619341563786008,6.057,464132.0,6.217,592918.0,6.376,505819.0,6.527,509197.0,6.6850000000000005,373542.0,6.845,402081.0,,
2013-11-12,,5.9742,5.976,195170.0,9.422875131164744,6.054,451106.0,6.215,604418.0,6.378,506819.0,6.533,507702.0,6.6850000000000005,373950.0,6.85,402183.0,,
2013-11-13,,5.9765,5.976,152500.0,9.25204918032787,6.053,451106.0,6.214,604418.0,6.38,506819.0,6.53,507702.0,6.689,373950.0,6.845,402183.0,,
2013-11-14,,5.9858,5.989,92950.0,9.289827255278311,6.056,460095.0,6.218,603283.0,6.38,502819.0,6.529,512712.0,6.688,374796.0,6.844,415013.0,,
2013-11-15,,5.9932,5.994,164100.0,9.50381679389313,6.053,465837.0,6.219,603358.0,6.38,502819.0,6.525,511912.0,6.686,371796.0,6.844,415063.0,,
2013-11-16,,5.9932,5.994,,9.50381679389313,6.053,465837.0,6.219,603358.0,6.38,502819.0,6.525,511912.0,6.686,371796.0,6.844,415063.0,,
2013-11-17,,5.9932,5.994,,9.50381679389313,6.053,465837.0,6.219,603358.0,6.38,502819.0,6.525,511912.0,6.686,371796.0,6.844,415063.0,,
2013-11-18,,6.002,6.004,158000.0,9.312681510164568,6.054,459584.0,6.212,601403.0,6.372,497919.0,6.525,512012.0,6.686,371796.0,6.844,415063.0,,
2013-11-19,,6.0248,6.039,132400.0,9.175257731958764,6.065,458115.0,6.23,600465.0,6.392,496959.0,6.533,515012.0,6.7,375310.0,6.86,412943.0,,
2013-11-20,,6.0442,6.045,201600.0,9.104908565928778,6.07,420800.0,6.235,599973.0,6.388,490530.0,6.532,503894.0,6.696,372527.0,6.856,405891.0,,
2013-11-21,,6.0577,6.058,217500.0,9.038461538461538,6.08,412160.0,6.239,588873.0,6.401,486680.0,6.532,506684.0,6.691,368583.0,6.85,398615.0,,
2013-11-22,,6.0765,6.082,148500.0,8.725314183123878,6.094,413034.0,6.268,574523.0,6.428,492150.0,6.57,504816.0,6.727,368783.0,6.878,392048.0,,
2013-11-23,,6.0765,6.082,,8.725314183123878,6.094,413034.0,6.268,574523.0,6.428,492150.0,6.57,504816.0,6.727,368783.0,6.878,392048.0,,
2013-11-24,,6.0765,6.082,,8.725314183123878,6.094,413034.0,6.268,574523.0,6.428,492150.0,6.57,504816.0,6.727,368783.0,6.878,392048.0,,
2013-11-25,,6.0765,6.082,,8.725314183123878,6.094,413034.0,6.268,574523.0,6.428,492150.0,6.57,504816.0,6.727,368783.0,6.878,392048.0,,
2013-11-26,,6.0933,6.094,200820.0,8.458498023715414,6.11,409037.0,6.287,560523.0,6.45,487350.0,6.5969999999999995,504880.0,6.76,367783.0,6.905,392048.0,,
2013-11-27,,6.1065,6.11,158070.0,8.255813953488373,6.116,417807.0,6.297,553661.0,6.464,500800.0,6.615,518860.0,6.779,387823.0,6.925,392198.0,,
2013-11-28,,6.1243,6.11,158070.0,8.255813953488373,6.13,417445.0,6.314,553275.0,6.495,501718.0,6.645,518860.0,6.8100000000000005,388823.0,6.97,394825.0,,
2013-11-29,,6.136,6.141,157970.0,8.492063492063492,6.136,417445.0,6.356,561435.0,6.538,480718.0,6.7,534377.0,6.86,400550.0,7.02,394825.0,,
2013-11-30,,6.136,6.141,,8.492063492063492,6.136,417445.0,6.356,561435.0,6.538,480718.0,6.7,534377.0,6.86,400550.0,7.02,394825.0,,
2013-12-01,,6.136,6.141,,8.492063492063492,6.136,417445.0,6.356,561435.0,6.538,480718.0,6.7,534377.0,6.86,400550.0,7.02,394825.0,,
2013-12-02,,6.1547,6.158,156320.0,8.326693227091633,6.375,563198.0,6.575,483818.0,6.765,535237.0,6.95,402654.0,7.1,394889.0,7.265,354044.0,,
2013-12-03,,6.1713000000000005,6.179,161370.0,8.146300914380715,6.381,548414.0,6.605,476650.0,6.8100000000000005,516691.0,7.025,405584.0,7.207,397302.0,7.384,349944.0,,
2013-12-04,,6.1973,6.198,180900.0,8.336120401337793,6.415,536794.0,6.675,476650.0,6.91,515699.0,7.15,410268.0,7.37,401980.0,7.5600000000000005,352367.0,,
2013-12-05,,6.2203,6.226,210710.0,8.553900087642418,6.48,529836.0,6.76,475801.0,7.005,521691.0,7.255,409254.0,7.5,401870.0,7.67,353217.0,,
2013-12-06,,6.2407,6.241,98780.0,8.463541666666668,6.428,516352.0,6.74,471845.0,6.995,529691.0,7.21,409296.0,7.47,408924.0,7.67,354267.0,,
2013-12-07,,6.2407,6.241,,8.463541666666668,6.428,516352.0,6.74,471845.0,6.995,529691.0,7.21,409296.0,7.47,408924.0,7.67,354267.0,,
2013-12-08,,6.2407,6.241,,8.463541666666668,6.428,516352.0,6.74,471845.0,6.995,529691.0,7.21,409296.0,7.47,408924.0,7.67,354267.0,,
2013-12-09,,6.2458,6.248,140000.0,8.310344827586208,6.383,497593.0,6.7,474701.0,6.9399999999999995,538109.0,7.17,408578.0,7.38,412977.0,7.575,362367.0,,
2013-12-10,,6.2623,6.264,184300.0,8.352422907488988,6.375,508063.0,6.66,477026.0,6.89,543509.0,7.095,409378.0,7.314,410482.0,7.49,364092.0,,
2013-12-11,,6.2738,6.277,229000.0,8.48021582733813,6.382,538170.0,6.665,483601.0,6.865,547709.0,7.075,409378.0,7.27,411420.0,7.47,364292.0,,
2013-12-12,,6.2808,6.28,305900.0,8.53811659192825,6.3629999999999995,546276.0,6.628,499921.0,6.818,550279.0,7.025,413216.0,7.219,420694.0,7.405,365238.0,,
2013-12-13,,6.2908,6.289,297120.0,8.610354223433244,6.368,566196.0,6.623,514405.0,6.814,551083.0,7.01,417466.0,7.199,419670.0,7.398,354722.0,,
2013-12-14,,6.2908,6.289,,8.610354223433244,6.368,566196.0,6.623,514405.0,6.814,551083.0,7.01,417466.0,7.199,419670.0,7.398,354722.0,,
2013-12-15,,6.2908,6.289,,8.610354223433244,6.368,566196.0,6.623,514405.0,6.814,551083.0,7.01,417466.0,7.199,419670.0,7.398,354722.0,,
2013-12-16,,6.305,6.315,60500.0,8.668453976764969,6.381,557730.0,6.626,500654.0,6.818,537183.0,7.019,425858.0,7.207,427670.0,7.406,353722.0,,
2013-12-17,,6.3282,6.332,251500.0,8.403010033444815,6.404,562658.0,6.643,505534.0,6.833,541909.0,7.039,436631.0,7.23,445614.0,7.433,353722.0,,
2013-12-18,,6.356,6.378,199670.0,8.315080033698399,6.432,577233.0,6.675,501534.0,6.872,549134.0,7.062,441631.0,7.3,447614.0,7.5,353306.0,,
2013-12-19,,6.3977,6.397,150500.0,8.429458740017747,6.445,574187.0,6.71,503919.0,6.895,547134.0,7.11,443377.0,7.335,464384.0,7.545,357213.0,,
2013-12-20,,6.4205,6.424,195900.0,8.430656934306569,6.47,579115.0,6.749,503919.0,6.96,546942.0,7.17,442977.0,7.385,464685.0,7.6,357019.0,,
2013-12-21,,6.4205,6.424,,8.430656934306569,6.47,579115.0,6.749,503919.0,6.96,546942.0,7.17,442977.0,7.385,464685.0,7.6,357019.0,,
2013-12-22,,6.4205,6.424,,8.430656934306569,6.47,579115.0,6.749,503919.0,6.96,546942.0,7.17,442977.0,7.385,464685.0,7.6,357019.0,,
2013-12-23,,6.4408,6.44,146300.0,8.453237410071942,6.482,582031.0,6.79,513059.0,7.02,542442.0,7.25,448687.0,7.46,464685.0,7.675,357019.0,,
2013-12-24,,6.4408,6.44,,8.453237410071942,6.482,582031.0,6.79,513059.0,7.02,542442.0,7.25,448687.0,7.46,464685.0,7.675,357019.0,,
2013-12-25,,6.4408,6.44,,8.453237410071942,6.482,582031.0,6.79,513059.0,7.02,542442.0,7.25,448687.0,7.46,464685.0,7.675,357019.0,,
2013-12-26,,6.4712,6.4719999999999995,129000.0,8.472485768500949,6.497,568792.0,6.805,512525.0,7.04,545278.0,7.27,456837.0,7.515,469426.0,7.75,359199.0,,
2013-12-27,,6.4892,6.49,162370.0,8.56353591160221,6.501,539243.0,6.812,548657.0,7.042,547328.0,7.28,456837.0,7.515,473364.0,7.75,360360.0,,
2013-12-28,,6.4892,6.49,,8.56353591160221,6.501,539243.0,6.812,548657.0,7.042,547328.0,7.28,456837.0,7.515,473364.0,7.75,360360.0,,
2013-12-29,,6.4892,6.49,,8.56353591160221,6.501,539243.0,6.812,548657.0,7.042,547328.0,7.28,456837.0,7.515,473364.0,7.75,360360.0,,
2013-12-30,,6.518,6.52,129100.0,8.936781609195403,6.518,539243.0,6.85,569615.0,7.1,548328.0,7.36,454353.0,7.63,460058.0,7.87,360655.0,,
2013-12-31,,6.518,6.52,129100.0,8.936781609195403,6.518,539243.0,6.85,569615.0,7.1,548328.0,7.36,454353.0,7.63,460058.0,7.87,360655.0,,
2014-01-01,,6.518,6.52,,8.936781609195403,6.518,539243.0,6.85,569615.0,7.1,548328.0,7.36,454353.0,7.63,460058.0,7.87,360655.0,,
2014-01-02,,6.543,6.5440000000000005,147000.0,8.95,6.865,566664.0,7.12,546328.0,7.385,452757.0,7.64,457748.0,7.89,362549.0,8.115,356897.0,,
2014-01-03,,6.558,6.554,139420.0,9.00900900900901,6.828,578713.0,7.09,533428.0,7.343,461779.0,7.605,471152.0,7.852,362358.0,8.084,359007.0,,
2014-01-04,,6.558,6.554,,9.00900900900901,6.828,578713.0,7.09,533428.0,7.343,461779.0,7.605,471152.0,7.852,362358.0,8.084,359007.0,,
2014-01-05,,6.558,6.554,,9.00900900900901,6.828,578713.0,7.09,533428.0,7.343,461779.0,7.605,471152.0,7.852,362358.0,8.084,359007.0,,
2014-01-06,,6.5857,6.595,141710.0,8.996897621509824,6.845,574696.0,7.112,535980.0,7.365,479651.0,7.62,473652.0,7.857,367150.0,8.1,359482.0,,
2014-01-07,,6.5988,6.598,135700.0,9.188911704312115,6.838,585104.0,7.088,555980.0,7.339,529662.0,7.595,477148.0,7.835,370419.0,8.09,358951.0,,
2014-01-08,,6.6042,6.604,167100.0,9.274028629856852,6.821,578062.0,7.069,555988.0,7.32,534662.0,7.5649999999999995,477107.0,7.805,368826.0,8.055,353333.0,,
2014-01-09,,6.6283,6.626,159700.0,9.249217935349321,6.832,583773.0,7.083,584488.0,7.335,560916.0,7.583,483919.0,7.83,376419.0,8.082,360372.0,,
2014-01-10,,6.6498,6.663,127250.0,9.590766002098636,6.836,582239.0,7.085,659122.0,7.34,561003.0,7.59,525124.0,7.84,386419.0,8.085,363904.0,,
2014-01-11,,6.6498,6.663,,9.590766002098636,6.836,582239.0,7.085,659122.0,7.34,561003.0,7.59,525124.0,7.84,386419.0,8.085,363904.0,,
2014-01-12,,6.6498,6.663,,9.590766002098636,6.836,582239.0,7.085,659122.0,7.34,561003.0,7.59,525124.0,7.84,386419.0,8.085,363904.0,,
2014-01-13,,6.6905,6.694,133500.0,9.89106753812636,6.852,597689.0,7.107,674122.0,7.355,588501.0,7.603,537942.0,7.85,391391.0,8.1,363954.0,,
2014-01-14,,6.708,6.709,153480.0,9.728850325379609,6.858,608043.0,7.112,689774.0,7.361,597946.0,7.61,561099.0,7.86,402891.0,8.115,359654.0,,
2014-01-15,,6.7408,6.755,161200.0,9.978401727861772,6.8870000000000005,621800.0,7.155,691974.0,7.405,598126.0,7.66,571485.0,7.912,417419.0,8.155,343310.0,,
2014-01-16,,6.7733,6.773,191210.0,10.350492880613361,6.913,615954.0,7.19,691834.0,7.455,597508.0,7.705,600116.0,7.96,417419.0,8.215,342913.0,,
2014-01-17,,6.8055,6.796,149500.0,10.431499460625675,6.945,616482.0,7.24,693856.0,7.518,604294.0,7.77,602228.0,8.026,418403.0,8.28,338093.0,,
2014-01-18,,6.8055,6.796,,10.431499460625675,6.945,616482.0,7.24,693856.0,7.518,604294.0,7.77,602228.0,8.026,418403.0,8.28,338093.0,,
2014-01-19,,6.8055,6.796,,10.431499460625675,6.945,616482.0,7.24,693856.0,7.518,604294.0,7.77,602228.0,8.026,418403.0,8.28,338093.0,,
2014-01-20,,6.8295,6.796,149500.0,10.733549083063647,6.98,615581.0,7.271,683706.0,7.5600000000000005,602432.0,7.82,602228.0,8.05,420393.0,8.31,337908.0,,
2014-01-21,,6.8763,6.885,181010.0,10.196891191709845,7.004,603142.0,7.328,687726.0,7.615,593467.0,7.86,625228.0,8.11,420393.0,8.37,337423.0,,
2014-01-22,,6.912,7.14,59110.0,10.599571734475376,7.265,604319.0,7.46,696733.0,7.8100000000000005,596047.0,8.047,630418.0,8.3,425393.0,8.57,339123.0,,
2014-01-23,,7.5272,7.75,211760.0,11.040189125295507,7.92,602319.0,8.1,695372.0,8.25,593189.0,8.44,655619.0,8.63,451343.0,8.8,346981.0,,
2014-01-24,,8.0183,8.01,231000.0,10.588957055214724,8.0,605030.0,8.195,686158.0,8.36,592064.0,8.539,682329.0,8.705,461458.0,8.875,382478.0,,
2014-01-25,,8.0183,8.01,,10.588957055214724,8.0,605030.0,8.195,686158.0,8.36,592064.0,8.539,682329.0,8.705,461458.0,8.875,382478.0,,
2014-01-26,,8.0183,8.01,,10.588957055214724,8.0,605030.0,8.195,686158.0,8.36,592064.0,8.539,682329.0,8.705,461458.0,8.875,382478.0,,
2014-01-27,,8.0058,8.005,140550.0,10.763097949886106,8.01,600987.0,8.226,721867.0,8.395,584247.0,8.57,702299.0,8.768,471491.0,8.95,383628.0,,
2014-01-28,,8.0173,8.0,125000.0,10.928319623971799,8.014,594450.0,8.227,736917.0,8.42,598397.0,8.623,732970.0,8.826,480688.0,9.02,384966.0,,
2014-01-29,,8.015,8.0,102300.0,11.0231425091352,8.009,607176.0,8.199,741816.0,8.405,606680.0,8.617,736328.0,8.835,495008.0,9.06,390443.0,,
2014-01-30,,8.0225,8.01,67800.0,11.580928481806778,8.011,608376.0,8.185,729869.0,8.385,607940.0,8.61,736489.0,8.843,502217.0,9.08,389739.0,,
2014-01-31,,8.0182,8.019,90990.0,11.89937106918239,8.018,608376.0,8.203,724717.0,8.415,584023.0,8.654,716628.0,8.9,501421.0,9.14,388734.0,,
2014-02-01,,8.0182,8.019,,11.89937106918239,8.018,608376.0,8.203,724717.0,8.415,584023.0,8.654,716628.0,8.9,501421.0,9.14,388734.0,,
2014-02-02,,8.0182,8.019,,11.89937106918239,8.018,608376.0,8.203,724717.0,8.415,584023.0,8.654,716628.0,8.9,501421.0,9.14,388734.0,,
2014-02-03,,8.0178,8.005,78500.0,12.283044058744993,8.205,721865.0,8.46,583123.0,8.728,715728.0,8.99,500551.0,9.31,392586.0,9.72,523943.0,,
2014-02-04,,8.0118,8.006,56740.0,12.516469038208168,8.165,667094.0,8.41,615770.0,8.68,715744.0,8.94,512416.0,9.29,399006.0,9.65,520852.0,,
2014-02-05,,7.9667,7.9,57000.0,12.159999999999998,7.975,709189.0,8.165,657111.0,8.35,728594.0,8.57,492692.0,8.89,396796.0,9.2,521138.0,,
2014-02-06,,7.905,7.87,46300.0,11.919060052219322,7.71,770085.0,7.82,660252.0,7.93,732594.0,8.06,507942.0,8.3,390195.0,8.6,527140.0,,
2014-02-07,,7.8648,7.84,123700.0,11.125,7.77,762531.0,7.88,687190.0,8.05,727448.0,8.21,544569.0,8.42,382280.0,8.65,526247.0,,
2014-02-08,,7.8648,7.84,,11.125,7.77,762531.0,7.88,687190.0,8.05,727448.0,8.21,544569.0,8.42,382280.0,8.65,526247.0,,
2014-02-09,,7.8648,7.84,,11.125,7.77,762531.0,7.88,687190.0,8.05,727448.0,8.21,544569.0,8.42,382280.0,8.65,526247.0,,
2014-02-10,,7.8383,7.82,129670.0,11.08974358974359,7.805,776487.0,7.917,687330.0,8.08,726058.0,8.249,544615.0,8.5,381920.0,8.72,528207.0,,
2014-02-11,,7.8173,7.8,59400.0,10.830324909747292,7.82,749437.0,8.005,706673.0,8.198,724945.0,8.41,554064.0,8.643,384455.0,8.89,529422.0,,
2014-02-12,,7.8165,7.8,171300.0,10.933940774487473,7.73,752883.0,7.93,693423.0,8.14,726429.0,8.36,557076.0,8.6,387256.0,8.87,537852.0,,
2014-02-13,,7.803,7.791,99200.0,10.756578947368423,7.725,745431.0,7.86,678021.0,8.04,722848.0,8.26,552331.0,8.5,387577.0,8.78,534852.0,,
2014-02-14,,7.7803,7.761,111400.0,10.381143430290871,7.71,740855.0,7.821,684431.0,7.948,732194.0,8.145,557559.0,8.375,397850.0,8.635,543889.0,,
2014-02-15,,7.7803,7.761,,10.381143430290871,7.71,740855.0,7.821,684431.0,7.948,732194.0,8.145,557559.0,8.375,397850.0,8.635,543889.0,,
2014-02-16,,7.7803,7.761,,10.381143430290871,7.71,740855.0,7.821,684431.0,7.948,732194.0,8.145,557559.0,8.375,397850.0,8.635,543889.0,,
2014-02-17,,7.7645,7.761,111400.0,10.531594784353059,7.71,740855.0,7.8149999999999995,684431.0,7.93,732180.0,8.12,557538.0,8.35,397850.0,8.6,543925.0,,
2014-02-18,,7.7635,7.769,64100.0,10.454545454545455,7.73,740225.0,7.835,693494.0,7.945,765509.0,8.16,572824.0,8.37,399850.0,8.62,549285.0,,
2014-02-19,,7.7745,7.78,86290.0,10.606060606060606,7.73,854690.0,7.8469999999999995,712469.0,7.955,767583.0,8.16,581239.0,8.37,400190.0,8.62,551845.0,,
2014-02-20,,7.8023,7.816,81850.0,10.392967942088935,7.79,864690.0,7.92,712294.0,8.04,777041.0,8.225,625549.0,8.455,420009.0,8.7,552379.0,,
2014-02-21,,7.8408,7.84,81970.0,10.23983315954119,7.825,826681.0,7.955,770744.0,8.1,785641.0,8.28,628675.0,8.51,420009.0,8.75,555673.0,,
2014-02-22,,7.8408,7.84,,10.23983315954119,7.825,826681.0,7.955,770744.0,8.1,785641.0,8.28,628675.0,8.51,420009.0,8.75,555673.0,,
2014-02-23,,7.8408,7.84,,10.23983315954119,7.825,826681.0,7.955,770744.0,8.1,785641.0,8.28,628675.0,8.51,420009.0,8.75,555673.0,,
2014-02-24,,7.861,7.855,56100.0,10.243407707910752,7.818,854581.0,7.9350000000000005,800514.0,8.09,786656.0,8.28,627780.0,8.508,425677.0,8.76,555273.0,,
2014-02-25,,7.864,7.868,58900.0,10.387434554973822,7.86,862931.0,8.0,774364.0,8.15,788119.0,8.35,628015.0,8.545,425677.0,8.81,557273.0,,
2014-02-26,,7.873,7.881,58500.0,10.442105263157895,7.876,866431.0,8.072,780098.0,8.265,800333.0,8.5,628790.0,8.7,425677.0,8.93,557173.0,,
2014-02-27,,7.8873,7.877,37770.0,10.310880829015543,7.88,852361.0,8.105,779598.0,8.325,807396.0,8.54,609203.0,8.78,427593.0,9.015,559003.0,,
2014-02-28,,7.8782,7.874,79100.0,9.93117010816126,7.878,852361.0,8.059,780830.0,8.26,816396.0,8.464,612649.0,8.699,438784.0,8.93,564679.0,,
2014-03-01,,7.8782,7.874,,9.93117010816126,7.878,852361.0,8.059,780830.0,8.26,816396.0,8.464,612649.0,8.699,438784.0,8.93,564679.0,,
2014-03-02,,7.8782,7.874,,9.93117010816126,7.878,852361.0,8.059,780830.0,8.26,816396.0,8.464,612649.0,8.699,438784.0,8.93,564679.0,,
2014-03-03,,7.8782,7.874,,9.93117010816126,7.878,852361.0,8.059,780830.0,8.26,816396.0,8.464,612649.0,8.699,438784.0,8.93,564679.0,,
2014-03-04,,7.8782,7.874,,9.93117010816126,7.878,852361.0,8.059,780830.0,8.26,816396.0,8.464,612649.0,8.699,438784.0,8.93,564679.0,,
2014-03-05,,7.8822,7.88,104130.0,10.049019607843137,7.98,787830.0,8.15,808866.0,8.348,617375.0,8.56,442096.0,8.785,573141.0,9.109,139333.0,,
2014-03-06,,7.8782,7.871,106630.0,10.277246653919693,7.963,763762.0,8.105,808866.0,8.295,624678.0,8.505,442893.0,8.715,585141.0,9.03,139333.0,,
2014-03-07,,7.8657,7.861,139130.0,10.056925996204935,7.928,787349.0,8.06,901316.0,8.254,623932.0,8.445,442560.0,8.66,589533.0,8.96,158833.0,,
2014-03-08,,7.8657,7.861,,10.056925996204935,7.928,787349.0,8.06,901316.0,8.254,623932.0,8.445,442560.0,8.66,589533.0,8.96,158833.0,,
2014-03-09,,7.8657,7.861,,10.056925996204935,7.928,787349.0,8.06,901316.0,8.254,623932.0,8.445,442560.0,8.66,589533.0,8.96,158833.0,,
2014-03-10,,7.8665,7.86,114740.0,10.15625,7.926,812349.0,8.061,900316.0,8.25,620849.0,8.445,441560.0,8.655,587533.0,8.95,153833.0,,
2014-03-11,,7.8675,7.87,94260.0,10.31344792719919,7.925,848549.0,8.062,900069.0,8.257,625269.0,8.455,439771.0,8.655,588933.0,8.93,152808.0,,
2014-03-12,,7.8747,7.877,129700.0,10.306122448979592,7.923,859551.0,8.064,905862.0,8.253,659224.0,8.45,437771.0,8.65,589183.0,8.921,156723.0,,
2014-03-13,,7.8832,7.888,87590.0,10.12207527975585,7.934,870526.0,8.07,904995.0,8.258,665224.0,8.45,433769.0,8.643,588183.0,8.9,179720.0,,
2014-03-14,,7.8953,7.9,150030.0,10.46277665995976,7.938,886536.0,8.072,916821.0,8.255,663224.0,8.45,438369.0,8.64,589333.0,8.865,180980.0,,
2014-03-15,,7.8953,7.9,,10.46277665995976,7.938,886536.0,8.072,916821.0,8.255,663224.0,8.45,438369.0,8.64,589333.0,8.865,180980.0,,
2014-03-16,,7.8953,7.9,,10.46277665995976,7.938,886536.0,8.072,916821.0,8.255,663224.0,8.45,438369.0,8.64,589333.0,8.865,180980.0,,
2014-03-17,,7.909,7.92,54500.0,10.01926782273603,7.96,881709.0,8.101,930319.0,8.285,658370.0,8.477,443980.0,8.665,589333.0,8.89,181209.0,,
2014-03-18,,7.9348,7.9559999999999995,60870.0,10.082493125572869,7.987,861505.0,8.142,947387.0,8.325,667370.0,8.505,440936.0,8.695,590343.0,8.92,183721.0,,
2014-03-19,,7.9545,7.953,105500.0,10.264900662251655,7.969,959515.0,8.118,943223.0,8.285,660407.0,8.465,454936.0,8.65,593874.0,8.871,186473.0,,
2014-03-20,,7.9592,7.965,104500.0,10.335195530726256,7.99,967313.0,8.145,969299.0,8.32,661773.0,8.5,455326.0,8.71,590474.0,8.93,189273.0,,
2014-03-21,,7.9707,7.973,100400.0,10.31390134529148,8.013,968313.0,8.175,974195.0,8.36,661566.0,8.558,463374.0,8.76,600060.0,8.967,182273.0,,
2014-03-22,,7.9707,7.973,,10.31390134529148,8.013,968313.0,8.175,974195.0,8.36,661566.0,8.558,463374.0,8.76,600060.0,8.967,182273.0,,
2014-03-23,,7.9707,7.973,,10.31390134529148,8.013,968313.0,8.175,974195.0,8.36,661566.0,8.558,463374.0,8.76,600060.0,8.967,182273.0,,
2014-03-24,,7.9707,7.973,,10.31390134529148,8.013,968313.0,8.175,974195.0,8.36,661566.0,8.558,463374.0,8.76,600060.0,8.967,182273.0,,
2014-03-25,,7.9955,8.005,73000.0,10.119555935098205,8.029,968062.0,8.213,974027.0,8.405,663605.0,8.6,464374.0,8.8,597184.0,9.0,199564.0,,
2014-03-26,,8.0053,8.0,94130.0,10.15693112467306,8.017,954482.0,8.191,979027.0,8.388,663730.0,8.58,467174.0,8.78,597198.0,8.975,215344.0,,
2014-03-27,,8.0065,8.0,93100.0,9.966499162479062,8.009,954482.0,8.169,976027.0,8.365,663973.0,8.55,467164.0,8.755,597278.0,8.95,216104.0,,
2014-03-28,,8.0048,8.003,238500.0,9.873949579831933,8.004,954123.0,8.163,980677.0,8.36,665443.0,8.545,472684.0,8.75,590278.0,8.95,220943.0,,
2014-03-29,,8.0048,8.003,,9.873949579831933,8.004,954123.0,8.163,980677.0,8.36,665443.0,8.545,472684.0,8.75,590278.0,8.95,220943.0,,
2014-03-30,,8.0048,8.003,,9.873949579831933,8.004,954123.0,8.163,980677.0,8.36,665443.0,8.545,472684.0,8.75,590278.0,8.95,220943.0,,
2014-03-31,,8.0098,8.001,96500.0,9.829406986190088,8.155,1007546.0,8.335,664325.0,8.52,470692.0,8.722,589731.0,8.935,221539.0,9.19,168243.0,,
2014-04-01,,8.0012,8.002,251740.0,9.881889763779528,8.129,1005496.0,8.289,655348.0,8.498,471049.0,8.69,589586.0,8.895,211539.0,9.16,172243.0,,
2014-04-02,,8.0012,8.002,,9.881889763779528,8.129,1005496.0,8.289,655348.0,8.498,471049.0,8.69,589586.0,8.895,211539.0,9.16,172243.0,,
2014-04-03,,8.0028,8.0,175920.0,9.767964071856287,8.113,1014199.0,8.275,654348.0,8.47,470849.0,8.655,589146.0,8.855,211058.0,9.115,175243.0,,
2014-04-04,,8.0008,8.0,459500.0,9.761721752498078,8.088,1063193.0,8.242,650323.0,8.424,469631.0,8.600999999999999,586746.0,8.81,210408.0,9.05,174163.0,,
2014-04-05,,8.0008,8.0,,9.761721752498078,8.088,1063193.0,8.242,650323.0,8.424,469631.0,8.600999999999999,586746.0,8.81,210408.0,9.05,174163.0,,
2014-04-06,,8.0008,8.0,,9.761721752498078,8.088,1063193.0,8.242,650323.0,8.424,469631.0,8.600999999999999,586746.0,8.81,210408.0,9.05,174163.0,,
2014-04-07,,8.0018,8.0,97700.0,9.555555555555555,8.093,1062676.0,8.251,641369.0,8.433,470331.0,8.617,584422.0,8.825,210150.0,9.055,175633.0,,
2014-04-08,,8.0013,8.001,187420.0,9.572153734590284,8.088,1088923.0,8.243,644973.0,8.425,473331.0,8.61,577108.0,8.822,211304.0,9.05,173760.0,,
2014-04-09,,8.0008,8.0,216200.0,9.499263622974963,8.077,1084385.0,8.225,654226.0,8.397,480265.0,8.58,579177.0,8.792,211150.0,9.025,179044.0,,
2014-04-10,,8.0012,8.0,76000.0,9.580838323353294,8.073,1089387.0,8.216,660074.0,8.387,480265.0,8.57,579277.0,8.785,211280.0,9.015,181264.0,,
2014-04-11,,8.0013,8.0,287600.0,9.581749049429657,8.069,1074644.0,8.215,665187.0,8.387,485474.0,8.568,578055.0,8.781,213462.0,9.015,185050.0,,
2014-04-12,,8.0013,8.0,,9.581749049429657,8.069,1074644.0,8.215,665187.0,8.387,485474.0,8.568,578055.0,8.781,213462.0,9.015,185050.0,,
2014-04-13,,8.0013,8.0,,9.581749049429657,8.069,1074644.0,8.215,665187.0,8.387,485474.0,8.568,578055.0,8.781,213462.0,9.015,185050.0,,
2014-04-14,,8.0018,8.0,181600.0,9.431818181818182,8.052,1060615.0,8.198,651087.0,8.366,497474.0,8.547,580753.0,8.755,214308.0,8.985,187492.0,,
2014-04-15,,8.002,8.0,375900.0,9.41533788914199,8.042,988616.0,8.182,640354.0,8.35,482436.0,8.54,580513.0,8.737,214362.0,8.97,183481.0,,
2014-04-16,,8.0007,8.001,211200.0,9.681093394077449,8.033,973048.0,8.18,638644.0,8.347,486626.0,8.529,579013.0,8.725999999999999,214362.0,8.96,186671.0,,
2014-04-17,,8.0007,8.001,,9.681093394077449,8.033,973048.0,8.18,638644.0,8.347,486626.0,8.529,579013.0,8.725999999999999,214362.0,8.96,186671.0,,
2014-04-18,,8.0007,8.001,,9.681093394077449,8.033,973048.0,8.18,638644.0,8.347,486626.0,8.529,579013.0,8.725999999999999,214362.0,8.96,186671.0,,
